ESTIMATIVAS DA POPULAÇÃO RESIDENTE NOS MUNICÍPIOS BRASILEIROS COM DATA DE REFERÊNCIA EM 1º DE JULHO DE 2024;;;;;
UF;COD. UF;COD. MUNIC;NOME DO MUNICÍPIO;POPULAÇÃO ESTIMADA;
BA;29;24108;Pedrão;6.415;
BA;29;24207;Pedro Alexandre;14.288;
BA;29;24306;Piatã;20.859;
BA;29;24405;Pilão Arcado;37.272;
BA;29;24504;Pindaí;15.146;
BA;29;24603;Pindobaçu;19.625;
BA;29;24652;Pintadas;10.656;
BA;29;24678;Piraí do Norte;11.429;
BA;29;24702;Piripá;9.255;
BA;29;24801;Piritiba;17.838;
BA;29;24900;Planaltino;8.254;
BA;29;25006;Planalto;24.036;
BA;29;25105;Poções;50.642;
BA;29;25204;Pojuca;33.608;
BA;29;25253;Ponto Novo;18.670;
BA;29;25303;Porto Seguro;181.007;
BA;29;25402;Potiraguá;10.636;
BA;29;25501;Prado;37.241;
BA;29;25600;Presidente Dutra;15.650;
BA;29;25709;Presidente Jânio Quadros;12.986;
BA;29;25758;Presidente Tancredo Neves;29.343;
BA;29;25808;Queimadas;27.362;
BA;29;25907;Quijingue;26.457;
BA;29;25931;Quixabeira;9.815;
BA;29;25956;Rafael Jambeiro;20.146;
BA;29;26004;Remanso;42.746;
BA;29;26103;Retirolândia;14.147;
BA;29;26202;Riachão das Neves;22.323;
BA;29;26301;Riachão do Jacuípe;35.118;
BA;29;26400;Riacho de Santana;32.103;
BA;29;26509;Ribeira do Amparo;14.525;
BA;29;26608;Ribeira do Pombal;56.170;
BA;29;26657;Ribeirão do Largo;10.039;
BA;29;26707;Rio de Contas;13.627;
BA;29;26806;Rio do Antônio;13.520;
BA;29;26905;Rio do Pires;10.801;
BA;29;27002;Rio Real;36.997;
BA;29;27101;Rodelas;10.801;
BA;29;27200;Ruy Barbosa;29.606;
BA;29;27309;Salinas da Margarida;15.568;
BA;29;27408;Salvador;2.568.928;
BA;29;27507;Santa Bárbara;21.723;
BA;29;27606;Santa Brígida;15.421;
BA;29;27705;Santa Cruz Cabrália;30.862;
BA;29;27804;Santa Cruz da Vitória;4.721;
BA;29;27903;Santa Inês;10.628;
BA;29;28000;Santaluz;39.922;
BA;29;28059;Santa Luzia;14.377;
BA;29;28109;Santa Maria da Vitória;40.467;
BA;29;28208;Santana;25.520;
BA;29;28307;Santanópolis;9.023;
BA;29;28406;Santa Rita de Cássia;28.826;
BA;29;28505;Santa Terezinha;10.847;
BA;29;28604;Santo Amaro;58.413;
BA;29;28703;Santo Antônio de Jesus;109.267;
BA;29;28802;Santo Estêvão;54.940;
BA;29;28901;São Desidério;34.783;
BA;29;28950;São Domingos;8.693;
BA;29;29008;São Félix;11.198;
BA;29;29057;São Félix do Coribe;15.740;
BA;29;29107;São Felipe;20.918;
BA;29;29206;São Francisco do Conde;40.932;
BA;29;29255;São Gabriel;19.210;
BA;29;29305;São Gonçalo dos Campos;41.909;
BA;29;29354;São José da Vitória;5.451;
BA;29;29370;São José do Jacuípe;10.556;
BA;29;29404;São Miguel das Matas;10.634;
BA;29;29503;São Sebastião do Passé;42.936;
BA;29;29602;Sapeaçu;18.609;
BA;29;29701;Sátiro Dias;16.485;
BA;29;29750;Saubara;11.842;
BA;29;29800;Saúde;10.715;
BA;29;29909;Seabra;48.530;
BA;29;30006;Sebastião Laranjeiras;9.610;
BA;29;30105;Senhor do Bonfim;77.976;
BA;29;30154;Serra do Ramalho;36.119;
BA;29;30204;Sento Sé;40.147;
BA;29;30303;Serra Dourada;17.580;
BA;29;30402;Serra Preta;18.685;
BA;29;30501;Serrinha;84.428;
BA;29;30600;Serrolândia;13.831;
BA;29;30709;Simões Filho;120.394;
BA;29;30758;Sítio do Mato;13.935;
BA;29;30766;Sítio do Quinto;14.359;
BA;29;30774;Sobradinho;26.959;
BA;29;30808;Souto Soares;17.674;
BA;29;30907;Tabocas do Brejo Velho;12.368;
BA;29;31004;Tanhaçu;21.741;
BA;29;31053;Tanque Novo;17.770;
BA;29;31103;Tanquinho;7.983;
BA;29;31202;Taperoá;18.571;
BA;29;31301;Tapiramutá;16.253;
BA;29;31350;Teixeira de Freitas;153.332;
BA;29;31400;Teodoro Sampaio;7.301;
BA;29;31509;Teofilândia;21.827;
BA;29;31608;Teolândia;15.919;
BA;29;31707;Terra Nova;11.035;
BA;29;31806;Tremedal;16.691;
BA;29;31905;Tucano;50.959;
BA;29;32002;Uauá;25.441;
BA;29;32101;Ubaíra;19.162;
BA;29;32200;Ubaitaba;17.967;
BA;29;32309;Ubatã;16.097;
BA;29;32408;Uibaí;13.880;
BA;29;32457;Umburanas;13.888;
BA;29;32507;Una;18.403;
BA;29;32606;Urandi;15.794;
BA;29;32705;Uruçuca;22.130;
BA;29;32804;Utinga;16.691;
BA;29;32903;Valença;90.028;
BA;29;33000;Valente;25.126;
BA;29;33059;Várzea da Roça;14.279;
BA;29;33109;Várzea do Poço;8.344;
BA;29;33158;Várzea Nova;13.847;
BA;29;33174;Varzedo;10.296;
BA;29;33208;Vera Cruz;44.978;
BA;29;33257;Vereda;6.171;
BA;29;33307;Vitória da Conquista;394.024;
BA;29;33406;Wagner;9.847;
BA;29;33455;Wanderley;13.436;
BA;29;33505;Wenceslau Guimarães;25.430;
BA;29;33604;Xique-Xique;46.979;
MG;31;00104;Abadia dos Dourados;6.365;
MG;31;00203;Abaeté;23.161;
MG;31;00302;Abre Campo;14.312;
MG;31;00401;Acaiaca;3.997;
MG;31;00500;Açucena;8.995;
MG;31;00609;Água Boa;12.545;
MG;31;00708;Água Comprida;2.165;
MG;31;00807;Aguanil;4.490;
MG;31;00906;Águas Formosas;18.841;
MG;31;01003;Águas Vermelhas;14.486;
MG;31;01102;Aimorés;26.165;
MG;31;01201;Aiuruoca;6.382;
MG;31;01300;Alagoa;2.816;
MG;31;01409;Albertina;3.023;
MG;31;01508;Além Paraíba;31.333;
MG;31;01607;Alfenas;81.950;
MG;31;01631;Alfredo Vasconcelos;7.184;
MG;31;01706;Almenara;41.894;
MG;31;01805;Alpercata;7.029;
MG;31;01904;Alpinópolis;18.672;
MG;31;02001;Alterosa;14.253;
MG;31;02050;Alto Caparaó;5.982;
MG;31;02100;Alto Rio Doce;10.994;
MG;31;02209;Alvarenga;4.012;
MG;31;02308;Alvinópolis;15.360;
MG;31;02407;Alvorada de Minas;4.322;
MG;31;02506;Amparo do Serra;4.595;
MG;31;02605;Andradas;42.282;
MG;31;02704;Cachoeira de Pajeú;9.333;
MG;31;02803;Andrelândia;12.169;
MG;31;02852;Angelândia;7.860;
MG;31;02902;Antônio Carlos;11.345;
MG;31;03009;Antônio Dias;9.388;
MG;31;03108;Antônio Prado de Minas;1.558;
MG;31;03207;Araçaí;2.224;
MG;31;03306;Aracitaba;2.095;
MG;31;03405;Araçuaí;35.250;
MG;31;03504;Araguari;122.874;
MG;31;03603;Arantina;2.991;
MG;31;03702;Araponga;8.218;
MG;31;03751;Araporã;8.935;
MG;31;03801;Arapuá;2.674;
MG;31;03900;Araújos;9.556;
MG;31;04007;Araxá;117.677;
MG;31;04106;Arceburgo;9.348;
MG;31;04205;Arcos;43.348;
MG;31;04304;Areado;14.212;
MG;31;04403;Argirita;2.725;
MG;31;04452;Aricanduva;4.820;
MG;31;04502;Arinos;17.598;
MG;31;04601;Astolfo Dutra;14.565;
MG;31;04700;Ataléia;13.967;
MG;31;04809;Augusto de Lima;4.593;
MG;31;04908;Baependi;18.768;
MG;31;05004;Baldim;7.614;
MG;31;05103;Bambuí;24.144;
MG;31;05202;Bandeira;4.821;
MG;31;05301;Bandeira do Sul;6.146;
MG;31;05400;Barão de Cocais;32.095;
MG;31;05509;Barão de Monte Alto;4.991;
MG;31;05608;Barbacena;129.630;
MG;31;05707;Barra Longa;5.740;
MG;31;05905;Barroso;20.566;
MG;31;06002;Bela Vista de Minas;10.412;
MG;31;06101;Belmiro Braga;3.299;
MG;31;06200;Belo Horizonte;2.416.339;
MG;31;06309;Belo Oriente;24.503;
MG;31;06408;Belo Vale;8.946;
MG;31;06507;Berilo;9.769;
MG;31;06606;Bertópolis;4.546;
MG;31;06655;Berizal;4.277;
MG;31;06705;Betim;429.236;
MG;31;06804;Bias Fortes;3.388;
MG;31;06903;Bicas;14.331;
MG;31;07000;Biquinhas;2.409;
MG;31;07109;Boa Esperança;41.332;
MG;31;07208;Bocaina de Minas;5.508;
MG;31;07307;Bocaiúva;49.668;
MG;31;07406;Bom Despacho;53.995;
MG;31;07505;Bom Jardim de Minas;6.968;
MG;31;07604;Bom Jesus da Penha;4.642;
MG;31;07703;Bom Jesus do Amparo;5.775;
MG;31;07802;Bom Jesus do Galho;14.756;
MG;31;07901;Bom Repouso;13.183;
MG;31;08008;Bom Sucesso;17.510;
MG;31;08107;Bonfim;7.672;
MG;31;08206;Bonfinópolis de Minas;5.615;
MG;31;08255;Bonito de Minas;10.491;
MG;31;08305;Borda da Mata;17.811;
MG;31;08404;Botelhos;15.137;
MG;31;08503;Botumirim;5.841;
MG;31;08552;Brasilândia de Minas;15.432;
MG;31;08602;Brasília de Minas;33.188;
MG;31;08701;Brás Pires;4.314;
MG;31;08800;Braúnas;4.475;
MG;31;08909;Brazópolis;14.506;
MG;31;09006;Brumadinho;40.777;
MG;31;09105;Bueno Brandão;11.161;
MG;31;09204;Buenópolis;9.229;
MG;31;09253;Bugre;4.149;
MG;31;09303;Buritis;24.693;
MG;31;09402;Buritizeiro;24.068;
MG;31;09451;Cabeceira Grande;6.797;
MG;31;09501;Cabo Verde;11.396;
MG;31;09600;Cachoeira da Prata;3.781;
MG;31;09709;Cachoeira de Minas;12.248;
MG;31;09808;Cachoeira Dourada;2.346;
MG;31;09907;Caetanópolis;11.832;
MG;31;10004;Caeté;39.850;
MG;31;10103;Caiana;5.463;
MG;31;10202;Cajuri;4.186;
MG;31;10301;Caldas;14.588;
MG;31;10400;Camacho;2.867;
MG;31;10509;Camanducaia;27.551;
MG;31;10608;Cambuí;30.870;
MG;31;10707;Cambuquira;12.560;
MG;31;10806;Campanário;2.917;
MG;31;10905;Campanha;16.334;
MG;31;11002;Campestre;21.143;
MG;31;11101;Campina Verde;18.250;
MG;31;11150;Campo Azul;3.802;
MG;31;11200;Campo Belo;53.943;
MG;31;11309;Campo do Meio;11.624;
MG;31;11408;Campo Florido;8.838;
MG;31;11507;Campos Altos;13.136;
MG;31;11606;Campos Gerais;26.809;
MG;31;11705;Canaã;4.832;
MG;31;11804;Canápolis;10.755;
MG;31;11903;Cana Verde;5.356;
MG;31;12000;Candeias;14.236;
MG;31;12059;Cantagalo;4.039;
MG;31;12109;Caparaó;5.144;
MG;31;12208;Capela Nova;4.416;
MG;31;12307;Capelinha;41.536;
MG;31;12406;Capetinga;6.652;
MG;31;12505;Capim Branco;11.105;
MG;31;12604;Capinópolis;14.899;
MG;31;12653;Capitão Andrade;4.650;
MG;31;12703;Capitão Enéas;14.401;
MG;31;12802;Capitólio;10.863;
MG;31;12901;Caputira;9.128;
MG;31;13008;Caraí;19.654;
MG;31;13107;Caranaíba;2.960;
MG;31;13206;Carandaí;24.368;
MG;31;13305;Carangola;32.165;
MG;31;13404;Caratinga;90.687;
MG;31;13503;Carbonita;8.633;
MG;31;13602;Careaçu;7.029;
MG;31;13701;Carlos Chagas;18.852;
MG;31;13800;Carmésia;2.682;
MG;31;13909;Carmo da Cachoeira;11.776;
MG;31;14006;Carmo da Mata;11.279;
MG;31;14105;Carmo de Minas;14.114;
MG;31;14204;Carmo do Cajuru;24.376;
MG;31;14303;Carmo do Paranaíba;29.899;
MG;31;14402;Carmo do Rio Claro;21.464;
MG;31;14501;Carmópolis de Minas;18.498;
MG;31;14550;Carneirinho;9.630;
MG;31;14600;Carrancas;4.153;
MG;31;14709;Carvalhópolis;3.417;
MG;31;14808;Carvalhos;4.507;
MG;31;14907;Casa Grande;2.260;
MG;31;15003;Cascalho Rico;2.757;
MG;31;15102;Cássia;17.495;
MG;31;15201;Conceição da Barra de Minas;3.596;
MG;31;15300;Cataguases;67.872;
MG;31;15359;Catas Altas;5.668;
MG;31;15409;Catas Altas da Noruega;3.141;
MG;31;15458;Catuji;7.226;
MG;31;15474;Catuti;4.805;
MG;31;15508;Caxambu;21.436;
MG;31;15607;Cedro do Abaeté;1.091;
MG;31;15706;Central de Minas;6.243;
MG;31;15805;Centralina;10.440;
MG;31;15904;Chácara;3.177;
MG;31;16001;Chalé;6.261;
MG;31;16100;Chapada do Norte;10.024;
MG;31;16159;Chapada Gaúcha;12.810;
MG;31;16209;Chiador;2.865;
MG;31;16308;Cipotânea;5.599;
MG;31;16407;Claraval;4.777;
MG;31;16506;Claro dos Poções;7.259;
MG;31;16605;Cláudio;31.665;
MG;31;16704;Coimbra;7.285;
MG;31;16803;Coluna;8.251;
MG;31;16902;Comendador Gomes;2.813;
MG;31;17009;Comercinho;6.627;
MG;31;17108;Conceição da Aparecida;10.668;
MG;31;17207;Conceição das Pedras;2.837;
MG;31;17306;Conceição das Alagoas;29.949;
MG;31;17405;Conceição de Ipanema;4.503;
MG;31;17504;Conceição do Mato Dentro;24.254;
MG;31;17603;Conceição do Pará;5.567;
MG;31;17702;Conceição do Rio Verde;12.780;
MG;31;17801;Conceição dos Ouros;11.183;
MG;31;17836;Cônego Marinho;7.420;
MG;31;17876;Confins;7.676;
MG;31;17900;Congonhal;11.403;
MG;31;18007;Congonhas;54.986;
MG;31;18106;Congonhas do Norte;4.927;
MG;31;18205;Conquista;6.864;
MG;31;18304;Conselheiro Lafaiete;137.980;
MG;31;18403;Conselheiro Pena;21.113;
MG;31;18502;Consolação;1.578;
MG;31;18601;Contagem;649.975;
MG;31;18700;Coqueiral;9.197;
MG;31;18809;Coração de Jesus;26.151;
MG;31;18908;Cordisburgo;7.592;
MG;31;19005;Cordislândia;3.247;
MG;31;19104;Corinto;23.996;
MG;31;19203;Coroaci;11.200;
MG;31;19302;Coromandel;30.013;
MG;31;19401;Coronel Fabriciano;108.551;
MG;31;19500;Coronel Murta;8.283;
MG;31;19609;Coronel Pacheco;2.799;
MG;31;19708;Coronel Xavier Chaves;3.586;
MG;31;19807;Córrego Danta;2.978;
MG;31;19906;Córrego do Bom Jesus;4.429;
MG;31;19955;Córrego Fundo;6.310;
MG;31;20003;Córrego Novo;2.912;
MG;31;20102;Couto de Magalhães de Minas;4.346;
MG;31;20151;Crisólita;5.296;
MG;31;20201;Cristais;12.576;
MG;31;20300;Cristália;5.165;
MG;31;20409;Cristiano Otoni;4.735;
MG;31;20508;Cristina;10.627;
MG;31;20607;Crucilândia;5.633;
MG;31;20706;Cruzeiro da Fortaleza;3.610;
MG;31;20805;Cruzília;15.779;
MG;31;20839;Cuparaque;3.994;
MG;31;20870;Curral de Dentro;7.630;
MG;31;20904;Curvelo;83.862;
MG;31;21001;Datas;5.618;
MG;31;21100;Delfim Moreira;8.130;
MG;31;21209;Delfinópolis;8.760;
MG;31;21258;Delta;11.003;
MG;31;21308;Descoberto;5.058;
MG;31;21407;Desterro de Entre Rios;7.900;
MG;31;21506;Desterro do Melo;3.059;
MG;31;21605;Diamantina;49.353;
MG;31;21704;Diogo de Vasconcelos;3.596;
MG;31;21803;Dionísio;6.789;
MG;31;21902;Divinésia;4.426;
MG;31;22009;Divino;21.329;
MG;31;22108;Divino das Laranjeiras;4.186;
MG;31;22207;Divinolândia de Minas;6.607;
MG;31;22306;Divinópolis;242.328;
MG;31;22355;Divisa Alegre;6.513;
MG;31;22405;Divisa Nova;5.993;
MG;31;22454;Divisópolis;10.585;
MG;31;22470;Dom Bosco;3.767;
MG;31;22504;Dom Cavati;4.981;
MG;31;22603;Dom Joaquim;5.051;
MG;31;22702;Dom Silvério;5.350;
MG;31;22801;Dom Viçoso;3.176;
MG;31;22900;Dona Euzébia;6.241;
MG;31;23007;Dores de Campos;10.313;
MG;31;23106;Dores de Guanhães;5.121;
MG;31;23205;Dores do Indaiá;12.786;
MG;31;23304;Dores do Turvo;5.159;
MG;31;23403;Doresópolis;1.496;
MG;31;23502;Douradoquara;1.869;
MG;31;23528;Durandé;8.038;
MG;31;23601;Elói Mendes;27.343;
MG;31;23700;Engenheiro Caldas;14.308;
MG;31;23809;Engenheiro Navarro;6.411;
MG;31;23858;Entre Folhas;5.293;
MG;31;23908;Entre Rios de Minas;15.120;
MG;31;24005;Ervália;20.951;
MG;31;24104;Esmeraldas;91.573;
MG;31;24203;Espera Feliz;24.761;
MG;31;24302;Espinosa;31.385;
MG;31;24401;Espírito Santo do Dourado;7.007;
MG;31;24500;Estiva;11.836;
MG;31;24609;Estrela Dalva;2.204;
MG;31;24708;Estrela do Indaiá;2.750;
MG;31;24807;Estrela do Sul;6.926;
MG;31;24906;Eugenópolis;11.075;
MG;31;25002;Ewbank da Câmara;3.977;
MG;31;25101;Extrema;57.913;
MG;31;25200;Fama;2.662;
MG;31;25309;Faria Lemos;3.239;
MG;31;25408;Felício dos Santos;5.248;
MG;31;25507;São Gonçalo do Rio Preto;3.098;
MG;31;25606;Felisburgo;6.592;
MG;31;25705;Felixlândia;14.279;
MG;31;25804;Fernandes Tourinho;2.825;
MG;31;25903;Ferros;9.666;
MG;31;25952;Fervedouro;10.693;
MG;31;26000;Florestal;8.386;
MG;31;26109;Formiga;70.668;
MG;31;26208;Formoso;8.103;
MG;31;26307;Fortaleza de Minas;3.485;
MG;31;26406;Fortuna de Minas;3.207;
MG;31;26505;Francisco Badaró;7.208;
MG;31;26604;Francisco Dumont;4.564;
MG;31;26703;Francisco Sá;23.819;
MG;31;26752;Franciscópolis;5.062;
MG;31;26802;Frei Gaspar;5.741;
MG;31;26901;Frei Inocêncio;8.334;
MG;31;26950;Frei Lagonegro;3.475;
MG;31;27008;Fronteira;14.909;
MG;31;27057;Fronteira dos Vales;4.405;
MG;31;27073;Fruta de Leite;4.607;
MG;31;27107;Frutal;60.942;
MG;31;27206;Funilândia;4.886;
MG;31;27305;Galiléia;6.281;
MG;31;27339;Gameleiras;4.863;
MG;31;27354;Glaucilândia;2.991;
MG;31;27370;Goiabeira;2.869;
MG;31;27388;Goianá;4.190;
MG;31;27404;Gonçalves;4.891;
MG;31;27503;Gonzaga;5.271;
MG;31;27602;Gouveia;11.549;
MG;31;27701;Governador Valadares;266.649;
MG;31;27800;Grão Mogol;14.091;
MG;31;27909;Grupiara;1.426;
MG;31;28006;Guanhães;33.434;
MG;31;28105;Guapé;14.073;
MG;31;28204;Guaraciaba;9.921;
MG;31;28253;Guaraciama;5.203;
MG;31;28303;Guaranésia;19.611;
MG;31;28402;Guarani;7.780;
MG;31;28501;Guarará;3.132;
MG;31;28600;Guarda-Mor;6.684;
MG;31;28709;Guaxupé;52.621;
MG;31;28808;Guidoval;7.284;
MG;31;28907;Guimarânia;8.808;
MG;31;29004;Guiricema;7.850;
MG;31;29103;Gurinhatã;5.203;
MG;31;29202;Heliodora;6.274;
MG;31;29301;Iapu;12.486;
MG;31;29400;Ibertioga;5.334;
MG;31;29509;Ibiá;22.596;
MG;31;29608;Ibiaí;6.254;
MG;31;29657;Ibiracatu;5.139;
MG;31;29707;Ibiraci;11.057;
MG;31;29806;Ibirité;178.713;
MG;31;29905;Ibitiúra de Minas;3.439;
MG;31;30002;Ibituruna;2.740;
MG;31;30051;Icaraí de Minas;10.912;
MG;31;30101;Igarapé;48.475;
MG;31;30200;Igaratinga;11.252;
MG;31;30309;Iguatama;6.845;
MG;31;30408;Ijaci;7.291;
MG;31;30507;Ilicínea;13.171;
MG;31;30556;Imbé de Minas;7.208;
MG;31;30606;Inconfidentes;7.510;
MG;31;30655;Indaiabira;6.379;
MG;31;30705;Indianópolis;6.309;
MG;31;30804;Ingaí;2.633;
MG;31;30903;Inhapim;23.000;
MG;31;31000;Inhaúma;6.435;
MG;31;31109;Inimutaba;7.587;
MG;31;31158;Ipaba;17.554;
MG;31;31208;Ipanema;20.095;
MG;31;31307;Ipatinga;235.445;
MG;31;31406;Ipiaçu;3.823;
MG;31;31505;Ipuiúna;9.299;
MG;31;31604;Iraí de Minas;7.423;
MG;31;31703;Itabira;117.747;
MG;31;31802;Itabirinha;10.560;
MG;31;31901;Itabirito;55.877;
MG;31;32008;Itacambira;4.265;
MG;31;32107;Itacarambi;17.521;
MG;31;32206;Itaguara;14.325;
MG;31;32305;Itaipé;10.549;
MG;31;32404;Itajubá;96.632;
MG;31;32503;Itamarandiba;34.137;
MG;31;32602;Itamarati de Minas;3.730;
MG;31;32701;Itambacuri;21.296;
MG;31;32800;Itambé do Mato Dentro;2.175;
MG;31;32909;Itamogi;11.062;
MG;31;33006;Itamonte;15.193;
MG;31;33105;Itanhandu;15.684;
MG;31;33204;Itanhomi;11.298;
MG;31;33303;Itaobim;19.354;
MG;31;33402;Itapagipe;14.004;
MG;31;33501;Itapecerica;21.462;
MG;31;33600;Itapeva;13.332;
MG;31;33709;Itatiaiuçu;13.603;
MG;31;33758;Itaú de Minas;14.655;
MG;31;33808;Itaúna;102.500;
MG;31;33907;Itaverava;5.752;
MG;31;34004;Itinga;13.982;
MG;31;34103;Itueta;6.218;
MG;31;34202;Ituiutaba;106.397;
MG;31;34301;Itumirim;6.845;
MG;31;34400;Iturama;40.011;
MG;31;34509;Itutinga;4.347;
MG;31;34608;Jaboticatubas;21.214;
MG;31;34707;Jacinto;11.169;
MG;31;34806;Jacuí;7.663;
MG;31;34905;Jacutinga;26.705;
MG;31;35001;Jaguaraçu;3.173;
MG;31;35050;Jaíba;39.379;
MG;31;35076;Jampruca;4.306;
MG;31;35100;Janaúba;73.281;
MG;31;35209;Januária;67.087;
MG;31;35308;Japaraíba;4.672;
MG;31;35357;Japonvar;8.357;
MG;31;35407;Jeceaba;6.428;
MG;31;35456;Jenipapo de Minas;6.124;
MG;31;35506;Jequeri;12.652;
MG;31;35605;Jequitaí;6.460;
MG;31;35704;Jequitibá;6.098;
MG;31;35803;Jequitinhonha;24.509;
MG;31;35902;Jesuânia;5.296;
MG;31;36009;Joaíma;14.084;
MG;31;36108;Joanésia;4.304;
MG;31;36207;João Monlevade;83.360;
MG;31;36306;João Pinheiro;48.532;
MG;31;36405;Joaquim Felício;3.891;
MG;31;36504;Jordânia;10.536;
MG;31;36520;José Gonçalves de Minas;3.993;
MG;31;36553;José Raydan;4.352;
MG;31;36579;Josenópolis;3.607;
MG;31;36603;Nova União;6.083;
MG;31;36652;Juatuba;32.726;
MG;31;36702;Juiz de Fora;565.764;
MG;31;36801;Juramento;3.815;
MG;31;36900;Juruaia;11.543;
MG;31;36959;Juvenília;5.929;
MG;31;37007;Ladainha;14.399;
MG;31;37106;Lagamar;6.672;
MG;31;37205;Lagoa da Prata;53.583;
MG;31;37304;Lagoa dos Patos;3.285;
MG;31;37403;Lagoa Dourada;13.116;
MG;31;37502;Lagoa Formosa;19.507;
MG;31;37536;Lagoa Grande;9.210;
MG;31;37601;Lagoa Santa;79.981;
MG;31;37700;Lajinha;21.422;
MG;31;37809;Lambari;20.950;
MG;31;37908;Lamim;3.226;
MG;31;38005;Laranjal;6.042;
MG;31;38104;Lassance;7.358;
MG;31;38203;Lavras;109.884;
MG;31;38302;Leandro Ferreira;3.270;
MG;31;38351;Leme do Prado;4.387;
MG;31;38401;Leopoldina;52.696;
MG;31;38500;Liberdade;4.775;
MG;31;38609;Lima Duarte;17.712;
MG;31;38625;Limeira do Oeste;9.087;
MG;31;38658;Lontra;8.968;
MG;31;38674;Luisburgo;7.195;
MG;31;38682;Luislândia;6.329;
MG;31;38708;Luminárias;5.731;
MG;31;38807;Luz;18.304;
MG;31;38906;Machacalis;6.579;
MG;31;39003;Machado;38.831;
MG;31;39102;Madre de Deus de Minas;5.341;
MG;31;39201;Malacacheta;17.751;
MG;31;39250;Mamonas;6.096;
MG;31;39300;Manga;19.188;
MG;31;39409;Manhuaçu;96.545;
MG;31;39508;Manhumirim;20.970;
MG;31;39607;Mantena;27.358;
MG;31;39706;Maravilhas;7.518;
MG;31;39805;Mar de Espanha;13.119;
MG;31;39904;Maria da Fé;14.557;
MG;31;40001;Mariana;64.058;
MG;31;40100;Marilac;4.320;
MG;31;40159;Mário Campos;16.546;
MG;31;40209;Maripá de Minas;3.532;
MG;31;40308;Marliéria;4.761;
MG;31;40407;Marmelópolis;3.299;
MG;31;40506;Martinho Campos;14.461;
MG;31;40530;Martins Soares;8.725;
MG;31;40555;Mata Verde;9.458;
MG;31;40605;Materlândia;3.982;
MG;31;40704;Mateus Leme;40.239;
MG;31;40803;Matias Barbosa;14.501;
MG;31;40852;Matias Cardoso;8.975;
MG;31;40902;Matipó;19.054;
MG;31;41009;Mato Verde;12.238;
MG;31;41108;Matozinhos;39.291;
MG;31;41207;Matutina;3.907;
MG;31;41306;Medeiros;4.040;
MG;31;41405;Medina;20.492;
MG;31;41504;Mendes Pimentel;5.651;
MG;31;41603;Mercês;10.609;
MG;31;41702;Mesquita;5.038;
MG;31;41801;Minas Novas;24.191;
MG;31;41900;Minduri;3.815;
MG;31;42007;Mirabela;14.029;
MG;31;42106;Miradouro;9.026;
MG;31;42205;Miraí;13.922;
MG;31;42254;Miravânia;4.011;
MG;31;42304;Moeda;5.291;
MG;31;42403;Moema;7.778;
MG;31;42502;Monjolos;2.196;
MG;31;42601;Monsenhor Paulo;8.550;
MG;31;42700;Montalvânia;14.160;
MG;31;42809;Monte Alegre de Minas;20.666;
MG;31;42908;Monte Azul;20.577;
MG;31;43005;Monte Belo;13.340;
MG;31;43104;Monte Carmelo;49.354;
MG;31;43153;Monte Formoso;4.449;
MG;31;43203;Monte Santo de Minas;21.301;
MG;31;43302;Montes Claros;434.321;
MG;31;43401;Monte Sião;24.933;
MG;31;43450;Montezuma;6.979;
MG;31;43500;Morada Nova de Minas;9.364;
MG;31;43609;Morro da Garça;2.438;
MG;31;43708;Morro do Pilar;3.174;
MG;31;43807;Munhoz;7.857;
MG;31;43906;Muriaé;108.161;
MG;31;44003;Mutum;28.670;
MG;31;44102;Muzambinho;22.527;
MG;31;44201;Nacip Raydan;2.437;
MG;31;44300;Nanuque;35.554;
MG;31;44359;Naque;6.442;
MG;31;44375;Natalândia;3.626;
MG;31;44409;Natércia;4.800;
MG;31;44508;Nazareno;8.390;
MG;31;44607;Nepomuceno;25.774;
MG;31;44656;Ninheira;10.915;
MG;31;44672;Nova Belém;3.156;
MG;31;44706;Nova Era;17.807;
MG;31;44805;Nova Lima;119.142;
MG;31;44904;Nova Módica;3.731;
MG;31;45000;Nova Ponte;15.113;
MG;31;45059;Nova Porteirinha;6.780;
MG;31;45109;Nova Resende;16.854;
MG;31;45208;Nova Serrana;112.910;
MG;31;45307;Novo Cruzeiro;27.453;
MG;31;45356;Novo Oriente de Minas;10.501;
MG;31;45372;Novorizonte;4.630;
MG;31;45406;Olaria;1.986;
MG;31;45455;Olhos-d'Água;5.520;
MG;31;45505;Olímpio Noronha;2.616;
MG;31;45604;Oliveira;40.552;
MG;31;45703;Oliveira Fortes;2.062;
MG;31;45802;Onça de Pitangui;3.027;
MG;31;45851;Oratórios;5.076;
MG;31;45877;Orizânia;8.759;
MG;31;45901;Ouro Branco;40.411;
MG;31;46008;Ouro Fino;33.227;
MG;31;46107;Ouro Preto;77.601;
MG;31;46206;Ouro Verde de Minas;5.858;
MG;31;46255;Padre Carvalho;5.085;
MG;31;46305;Padre Paraíso;17.537;
MG;31;46404;Paineiras;4.273;
MG;31;46503;Pains;8.341;
MG;31;46552;Pai Pedro;5.634;
MG;31;46602;Paiva;1.498;
MG;31;46701;Palma;5.742;
MG;31;46750;Palmópolis;6.373;
MG;31;46909;Papagaios;14.207;
MG;31;47006;Paracatu;98.397;
MG;31;47105;Pará de Minas;102.033;
MG;31;47204;Paraguaçu;22.357;
MG;31;47303;Paraisópolis;21.005;
